"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","above_below","perc_during_dist","perc_annual_dist","time_after_dist_end","Functional_group_size","Country","exp_obs","before_after","controlled","blocked","paired","randomized","Validity","lat","lon","trophic_to_use","exoskeleton","study_year","geary_test","lnrr_laj","v_lnrr_laj","yi","vi","rr_diff","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda","aridity"
"49","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",19.31506849,25.4520548,1.260273973,0.657534247,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.274115974547167,0.00492938115811348,-0.275910936379976,0.00492473858285917,0.00179496183280836,0.0701764816933649,8,0.5,0.707106781186548,1.5437
"50","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",19.47945205,25.7260274,1.260273973,1.863013699,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.278672304097197,0.00944132574187895,-0.278143049757651,0.00943006990948875,0.000529254339546203,0.0971085470465332,8,0.5,0.707106781186548,1.5437
"51","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",19.20547945,24.1917808,2.082191781,1.643835616,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.227248851646868,0.0164112431218827,-0.230817312770358,0.0163713734309857,0.00356846112348994,0.127950667958341,8,0.5,0.707106781186548,1.5437
"52","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",20.68493151,25.4520548,0.821917808,0.657534247,"SE",4,4,"belowground",-70,-35,365,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.206935254298063,0.00224702014888586,-0.207390989627781,0.00224628557667899,0.000455735329718182,0.0473949952703762,8,0.5,0.707106781186548,1.5437
"53","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",22.43835616,25.7260274,2.630136986,1.863013699,"SE",4,4,"belowground",-70,-35,730,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.132483731235474,0.019037977350924,-0.13673139565705,0.0189839074317327,0.00424766442157587,0.137782101274922,8,0.5,0.707106781186548,1.5437
"54","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Oribatida","drought","undisturbed vs disturbed",22.16438356,24.1917808,NA,1.643835616,"SE",4,4,"belowground",-70,-35,1095,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,NA,0.198717842839088,0.664990714791032,-0.0875262827136317,NA,0.286244125552719,NA,8,0.5,0.707106781186548,1.5437
"55","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.31,1.96,0.1,0.07,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.40064150800688,0.00711157215132842,-0.402917336029366,0.00710267645313472,0.00227582802248577,0.0842773780627679,8,0.5,0.707106781186548,1.5437
"56","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.09,1.88,0.15,0.06,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.53613446089385,0.0200462797151985,-0.545094080600805,0.0199563602830834,0.0089596197069558,0.141266982282072,8,0.5,0.707106781186548,1.5437
"57","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.25,1.94,0.22,0.06,"SE",4,4,"belowground",-70,-35,NA,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.424534687251515,0.032172637862855,-0.439544421761027,0.0319325309809757,0.015009734509512,0.178696757052207,8,0.5,0.707106781186548,1.5437
"58","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.41,1.96,0.17,0.07,"SE",4,4,"belowground",-70,-35,365,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.322724277890308,0.0158652364646624,-0.329354768852349,0.0158120023322442,0.00663049096204055,0.125745784550593,8,0.5,0.707106781186548,1.5437
"59","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.52,1.88,0.17,0.06,"SE",4,4,"belowground",-70,-35,730,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.206816393946118,0.0135665929325402,-0.212561441983673,0.0135272169442811,0.0057450480375548,0.116306564493502,8,0.5,0.707106781186548,1.5437
"60","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.51,1.94,0.17,0.06,"SE",4,4,"belowground",-70,-35,1095,"mesofauna","Sweden","experimental",FALSE,TRUE,TRUE,FALSE,TRUE,"Medium validity",56.55,13.2166666666667,NA,"yes",2006,"pass",-0.244719146398599,0.0136718055621809,-0.250578322248404,0.0136314136615598,0.0058591758498043,0.116753645174615,8,0.5,0.707106781186548,1.5437
"61","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","shannon wiener",FALSE,"Collembola","drought","undisturbed vs disturbed",1.22,1.42,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,"fungivore","yes",2005,NA,-1.97232535315911,8.26961505575141,-0.151806012868004,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"62","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","simpsons index",FALSE,"Collembola","drought","undisturbed vs disturbed",0.78,1.19,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,"fungivore","yes",2005,NA,-2.24293400671304,8.26961505575141,-0.422414666421938,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"63","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","shannon wiener",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.93,2.02,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,NA,"yes",2005,NA,-1.86609684878742,8.26961505575141,-0.0455775084963193,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"64","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","simpsons index",FALSE,"Oribatida","drought","undisturbed vs disturbed",1.4,1.29,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,NA,"yes",2005,NA,-1.73868932204347,8.26961505575141,0.0818300182476321,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"65","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","species number",FALSE,"Oribatida","drought","undisturbed vs disturbed",10,11,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,NA,"yes",2005,NA,-1.91582952009543,8.26961505575141,-0.0953101798043249,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"66","Tsiafouli_2005a","Tsiafouli_2005a_1","alpha diversity","species number",FALSE,"Oribatida","drought","undisturbed vs disturbed",15,22,NA,NA,NA,7,7,"belowground",-100,-100,NA,"mesofauna","Greece","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",40.4333333333333,23.5666666666667,NA,"yes",2005,NA,-2.20351159254721,8.26961505575141,-0.382992252256106,NA,1.8205193402911,NA,14,0.285714285714286,0.534522483824849,0.4235
"67","Wang_2021a","Wang_2021a_1","alpha diversity","shannon wiener",FALSE,"Nematoda","drought","undisturbed vs disturbed",2.93,3.21,0.17,0.07,"SE",3,3,"belowground",-30,-30,NA,"microfauna","China","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Medium validity",42.4,128.1,NA,"no",2021,"pass",-0.0898230956215529,0.00384480436501973,-0.0912685141129485,0.00384191470913307,0.00144541849139558,0.0619831808568507,6,0.666666666666667,0.816496580927726,0.7591
"68","Wang_2021a","Wang_2021a_1","alpha diversity",NA,FALSE,"Nematoda","drought","undisturbed vs disturbed",24.59770115,20.91954023,1.609195402,4.137931034,"SE",3,3,"belowground",-30,-30,NA,"microfauna","China","experimental",FALSE,TRUE,FALSE,FALSE,TRUE,"Medium validity",42.4,128.1,NA,"no",2021,"pass",0.14454639812339,0.0437928437759858,0.161969327962926,0.0434055592125696,0.0174229298395356,0.208340008669889,6,0.666666666666667,0.816496580927726,0.7591
"69","Williams_2014a","Williams_2014a_1","alpha diversity","richness",FALSE,"Coleoptera","drought","undisturbed vs disturbed",6.2,6.8,0.2,0.1,"SE",30,30,"aboveground",-33,-33,NA,"macrofauna","USA","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",35.951883,-84.272722,NA,"yes",2014,"pass",-0.091961160255741,0.00125712809762655,-0.092373320131015,0.00125684570210529,0.000412159875274071,0.0354520197182797,60,0.0666666666666667,0.258198889747161,0.9366
"70","Taylor_2005a","Taylor_2005a_1","alpha diversity","species number",FALSE,"Oribatida","drought","undisturbed vs disturbed",5,8,NA,NA,NA,4,4,"aboveground",-100,-75.34246575,NA,"mesofauna","Germany","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",50.5166666666667,9.28333333333333,NA,"yes",2005,NA,-3.65591247475517,19.6811746249284,-0.470003629245736,NA,3.18590884550943,NA,8,0.5,0.707106781186548,1.6033
"71","Taylor_2005a","Taylor_2005a_1","alpha diversity","species number",FALSE,"Oribatida","drought","undisturbed vs disturbed",5,8,NA,NA,NA,4,4,"aboveground",-100,-75.34246575,NA,"mesofauna","Germany","experimental",FALSE,TRUE,TRUE,FALSE,FALSE,"Low validity",50.5166666666667,9.28333333333333,NA,"yes",2005,NA,-3.65591247475517,19.6811746249284,-0.470003629245736,NA,3.18590884550943,NA,8,0.5,0.707106781186548,1.6033
"72","Delph_2014a","Delph_2014a_1","alpha diversity","species number",FALSE,"Arthropods","drought","disturbed vs more disturbed",37.9,38.3,1.4,1.2,"SE",96,96,"aboveground",-34,-34,570,NA,"USA","observational",FALSE,TRUE,FALSE,TRUE,FALSE,"Low validity",35.31,-106.395,NA,"yes",2014,"pass",-0.010307361989633,0.00234688801030385,-0.0104987840982196,0.0023461816180689,0.000191422108586576,0.0484373989606058,192,0.0208333333333333,0.144337567297406,0.2006
"73","Delph_2014a","Delph_2014a_1","alpha diversity","species number",FALSE,"Arthropods","drought","disturbed vs more disturbed",39.4,38.9,2.2,2.2,"SE",96,96,"aboveground",-34,-34,570,NA,"USA","observational",FALSE,TRUE,FALSE,TRUE,FALSE,"Low validity",35.31,-106.395,NA,"yes",2014,"pass",0.0127312331475782,0.00632131986795549,0.0127715656794875,0.00631633204828091,4.03325319093036e-05,0.0794753549742366,192,0.0208333333333333,0.144337567297406,0.2006
"74","Delph_2014a","Delph_2014a_1","alpha diversity","species number",FALSE,"Arthropods","drought","disturbed vs more disturbed",44.1,41.7,1.9,2,"SE",96,96,"aboveground",-34,-34,570,NA,"USA","observational",FALSE,TRUE,FALSE,TRUE,FALSE,"Low validity",35.31,-106.395,NA,"yes",2014,"pass",0.055736605867936,0.00415872473391649,0.0559586536480444,0.0041565404777153,0.000222047780108391,0.0644712376003075,192,0.0208333333333333,0.144337567297406,0.2006
"75","Williams_2014a","Williams_2014a_1","alpha diversity","richness",TRUE,"Carabidae","drought","undisturbed vs disturbed",5.127610209,6.682134571,0.371229698,0.510440835,"SE",30,30,NA,-33,-33,NA,NA,"USA","experimental",FALSE,TRUE,FALSE,FALSE,FALSE,"Medium validity",35.951883,-84.272722,NA,"yes",2014,"pass",-0.265094660831681,0.0110921411467375,-0.264797778617516,0.0110767602500084,0.000296882214164906,0.10524618876714,60,0.0666666666666667,0.258198889747161,0.9366
