Bar0,14.61111111,,,,14.61111111,15.77777778,1.166666667,9.833333333,10.72222222,0.888888889
Bar1,15.77777778,,,,,,,,,
Bar2,9.833333333,,,,,,,,,
Bar3,10.72222222,,,,,,,,,
