Bar0, 16.09318996415771
Bar1, 17.634408602150536
Bar2, 17.275985663082437
Bar3, 19.24731182795699
Bar4, 5.591397849462365
Bar5, 6.523297491039427
Bar6, 6.523297491039427
Bar7, 7.491039426523298
Bar8, 4.802867383512546
Bar9, 5.232974910394268
Bar10, 4.480286738351255
Bar11, 5.161290322580648
Bar12, 3.763440860215057
Bar13, 4.659498207885305
Bar14, 3.620071684587815
Bar15, 4.157706093189964
Bar16, 1.5412186379928325
Bar17, 1.863799283154123
Bar18, 2.3297491039426523
Bar19, 2.7419354838709706
Bar20, 0.28673835125448016
Bar21, 0.43010752688172216
Bar22, 0.2508960573476734
Bar23, 0.32258064516129065
